user_id,age_group,gender,mbti,purpose,fashionstyle,prefercolor
344,40s,M,ENFJ,"mood_boost, self_satisfaction","casual, vintage",gray
345,50s,F,NONE,"mood_boost, date_or_social, unique_style","minimal, simple, modern, chic","white, beige, brown, pink, coral"
346,30s,M,INFP,"good_impression, self_satisfaction","minimal, simple, street","beige, brown, blue, pink, coral"
347,50s,M,ISTJ,mood_boost,"minimal, simple","beige, brown"
348,20s,M,ISTJ,good_impression,"casual, minimal, simple","white, black"
349,20s,F,NONE,good_impression,casual,white
350,40s,F,INTP,mood_boost,"minimal, simple","beige, brown, green, mint"
351,20s,F,ISTP,good_impression,"romantic, lovely",blue
352,50s,M,NONE,self_satisfaction,"casual, classic, suit, romantic, lovely","white, black, blue, green, mint"
353,50s,F,INFP,good_impression,"romantic, lovely","pink, coral"
354,30s,M,ISTJ,"good_impression, date_or_social","casual, street, freestyle","white, black"
355,30s,F,INTJ,"mood_boost, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple, sports, modern, chic","white, black, beige, brown"
356,20s,F,INFJ,"mood_boost, self_satisfaction",freestyle,"white, black"
357,40s,F,NONE,special_event,"casual, minimal, simple","white, pink, coral, purple"
358,20s,M,INFP,"good_impression, formal_occasion",casual,"black, blue"
359,30s,F,INTJ,"mood_boost, self_satisfaction",casual,"white, black"
360,40s,F,ISFJ,"good_impression, mood_boost, self_satisfaction",casual,"white, black, beige, brown, blue, pink, coral, red, green, mint, yellow, orange"
361,20s,F,NONE,"mood_boost, self_satisfaction",street,"beige, brown, green, mint"
362,40s,M,INFP,"good_impression, date_or_social","romantic, lovely","white, pink, coral"
363,30s,F,ISFJ,"mood_boost, self_satisfaction","casual, minimal, simple, freestyle",black
364,30s,M,ISTJ,good_impression,"casual, minimal, simple, street, freestyle","white, black, beige, brown, blue, red, purple, yellow, orange"
365,40s,M,INFJ,mood_boost,casual,"black, blue"
366,10s,M,ENFP,"good_impression, mood_boost",casual,white
367,30s,M,ISTP,good_impression,"casual, modern, chic","black, beige, brown"
368,30s,F,ISFP,self_satisfaction,casual,black
369,50s,F,INFJ,good_impression,"minimal, simple",black
370,50s,F,NONE,self_satisfaction,"romantic, lovely","white, black"
371,30s,M,NONE,good_impression,casual,black
372,30s,F,ISFJ,"mood_boost, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple, sports, modern, chic","white, beige, brown, pink, coral, green, mint"
373,30s,,NONE,"mood_boost, self_satisfaction",freestyle,"black, beige, brown"
374,20s,M,NONE,good_impression,"minimal, simple","white, black, blue"
375,30s,F,ESTJ,self_satisfaction,"casual, minimal, simple","white, beige, brown, pink, coral, yellow, orange"
376,40s,M,INTJ,"good_impression, special_event",casual,black
377,20s,,INTP,"good_impression, self_satisfaction","casual, street","white, beige, brown"
378,30s,F,ENFJ,"mood_boost, self_satisfaction, unique_style","minimal, simple, classic, suit, modern, chic","black, blue"
379,40s,M,NONE,self_satisfaction,"classic, suit","beige, brown"
380,30s,M,ENTJ,"good_impression, self_satisfaction","casual, sports",white
381,50s,M,NONE,good_impression,casual,"beige, brown"
382,40s,F,NONE,date_or_social,"street, classic, suit","pink, coral"
383,40s,F,ISFP,formal_occasion,freestyle,"white, black, pink, coral"
384,20s,F,ESFJ,"good_impression, self_satisfaction","casual, minimal, simple, classic, suit","white, beige, brown"
385,50s,F,ISFJ,self_satisfaction,vintage,blue
386,50s,M,NONE,good_impression,casual,"black, purple"
387,20s,F,ISFP,"good_impression, mood_boost, self_satisfaction, date_or_social",freestyle,"yellow, orange"
388,40s,F,ISFJ,mood_boost,"minimal, simple","beige, brown"
389,30s,F,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social, special_event","casual, modern, chic, freestyle","white, black, beige, brown, green, mint"
390,30s,M,NONE,"good_impression, mood_boost, formal_occasion","minimal, simple, modern, chic","beige, brown, yellow, orange"
391,30s,M,INTJ,"good_impression, mood_boost, self_satisfaction","minimal, simple, modern, chic","white, black"
392,40s,M,NONE,good_impression,casual,"white, beige, brown"
393,40s,M,NONE,good_impression,"casual, freestyle","white, black"
394,40s,M,INTP,"good_impression, special_event",casual,blue
395,30s,F,ISFP,"good_impression, mood_boost, self_satisfaction","casual, classic, suit","beige, brown"
396,20s,M,INTJ,"good_impression, self_satisfaction",casual,"white, black, blue"
397,30s,M,ISFP,"date_or_social, special_event",casual,"black, beige, brown"
398,30s,F,INTJ,good_impression,casual,blue
399,30s,M,INFP,"good_impression, special_event","casual, modern, chic, freestyle","black, beige, brown, purple, yellow, orange"
400,50s,F,INTJ,"mood_boost, self_satisfaction","casual, romantic, lovely, modern, chic, freestyle","beige, brown, pink, coral, green, mint"
401,20s,,INFJ,"mood_boost, unique_style","romantic, lovely","white, beige, brown, blue, pink, coral, green, mint"
402,30s,M,ENTP,"good_impression, date_or_social","casual, classic, suit","white, black, beige, brown, blue"
403,10s,F,ISTJ,mood_boost,street,red
404,40s,F,ISTP,"good_impression, self_satisfaction","minimal, simple","black, beige, brown"
405,40s,M,ISTP,mood_boost,"minimal, simple","black, blue"
406,40s,F,ISFP,good_impression,"casual, romantic, lovely","beige, brown, pink, coral, yellow, orange"
407,30s,F,INTP,good_impression,"minimal, simple","black, beige, brown"
408,50s,M,INTJ,good_impression,"modern, chic","white, black, blue"
409,30s,F,ESFJ,"good_impression, self_satisfaction",casual,"black, blue"
410,20s,F,ISFJ,"good_impression, self_satisfaction, date_or_social","minimal, simple, romantic, lovely","white, black, beige, brown"
411,10s,F,ENTJ,"good_impression, mood_boost","minimal, simple","white, black"
412,40s,M,INFJ,special_event,"casual, vintage","black, blue"
413,30s,M,INTJ,special_event,"casual, street, classic, suit","white, black"
414,40s,M,ISFP,date_or_social,"casual, minimal, simple, classic, suit, sports","white, black, beige, brown, blue, green, mint"
415,30s,F,ENFJ,"good_impression, mood_boost, self_satisfaction, date_or_social",freestyle,"white, black, beige, brown, blue, pink, coral, red, yellow, orange"
416,30s,M,ISTP,good_impression,casual,black
417,50s,M,ESTJ,good_impression,"classic, suit","beige, brown"
418,30s,F,ISFJ,"mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely","white, black, beige, brown, pink, coral, green, mint"
419,30s,M,ISTP,self_satisfaction,"casual, minimal, simple","white, black, beige, brown"
420,30s,F,ENTP,good_impression,"casual, romantic, lovely","pink, coral"
421,10s,,ISFP,"good_impression, self_satisfaction, special_event",freestyle,"white, beige, brown, blue"
422,30s,M,NONE,good_impression,casual,blue
423,20s,F,NONE,"good_impression, mood_boost",street,"white, black, beige, brown"
424,20s,F,ISTJ,good_impression,casual,"white, pink, coral, green, mint"
425,40s,M,INFP,"good_impression, self_satisfaction",freestyle,"white, black"
426,40s,F,ENFP,"good_impression, self_satisfaction","minimal, simple, romantic, lovely, freestyle","pink, coral, red, yellow, orange"
427,20s,F,NONE,good_impression,casual,black
428,20s,F,INFP,"good_impression, formal_occasion","casual, classic, suit, romantic, lovely",white
429,30s,F,INFP,good_impression,casual,"white, beige, brown, pink, coral"
430,30s,M,NONE,"good_impression, mood_boost",casual,"beige, brown, blue"
431,30s,M,ISTJ,self_satisfaction,"casual, minimal, simple","white, black"
432,30s,M,NONE,good_impression,casual,"beige, brown"
433,20s,F,ENFJ,"good_impression, mood_boost","romantic, lovely, modern, chic","white, green, mint"
434,20s,M,ESTP,"good_impression, mood_boost, self_satisfaction, date_or_social","minimal, simple, vintage, modern, chic, freestyle","white, black, beige, brown"
435,30s,F,INFP,"good_impression, special_event","minimal, simple, modern, chic","beige, brown, blue, pink, coral"
436,10s,F,NONE,mood_boost,"minimal, simple",black
437,50s,M,ENFP,good_impression,casual,"yellow, orange"
438,30s,M,INTJ,"mood_boost, self_satisfaction","casual, minimal, simple, sports, modern, chic","white, black, beige, brown, blue, green, mint"
439,40s,M,NONE,self_satisfaction,casual,"white, black"
440,30s,F,ENFJ,"mood_boost, self_satisfaction","minimal, simple, romantic, lovely","black, beige, brown, pink, coral, purple"
441,20s,F,INTP,"good_impression, mood_boost",casual,white
442,10s,F,ESFJ,"good_impression, date_or_social","casual, romantic, lovely","white, blue, green, mint"
443,40s,F,ENFJ,"good_impression, self_satisfaction","romantic, lovely","white, pink, coral, green, mint"
444,40s,M,NONE,special_event,"minimal, simple, classic, suit","beige, brown"
445,30s,M,ENTJ,formal_occasion,"classic, suit","white, black, beige, brown"
446,50s,M,ESFJ,good_impression,"classic, suit","black, blue"
447,40s,M,NONE,"mood_boost, self_satisfaction","casual, minimal, simple","white, black, blue, pink, coral"
448,30s,M,ISTJ,"good_impression, self_satisfaction, formal_occasion","classic, suit, freestyle","white, black"
449,40s,M,INTJ,good_impression,"sports, modern, chic","black, beige, brown"
450,30s,M,ENTP,mood_boost,street,black
451,50s,F,ENFP,"mood_boost, special_event, unique_style","classic, suit, freestyle","white, beige, brown"
452,30s,F,ISFJ,mood_boost,"casual, romantic, lovely, modern, chic","white, pink, coral, yellow, orange"
453,20s,F,INFJ,good_impression,casual,"black, beige, brown"
454,50s,M,NONE,date_or_social,"classic, suit","beige, brown, blue"
455,40s,F,ESFJ,"mood_boost, self_satisfaction","minimal, simple","white, black, beige, brown, blue"
456,10s,F,ISTP,self_satisfaction,casual,"white, beige, brown"
457,30s,M,ENTJ,good_impression,"casual, modern, chic","white, black"
458,20s,F,estp,"good_impression, date_or_social, unique_style","romantic, lovely, freestyle","white, black, pink, coral"
459,30s,M,ISFP,good_impression,casual,white
460,50s,F,NONE,self_satisfaction,"modern, chic","white, black"
461,20s,F,NONE,good_impression,casual,"white, blue, pink, coral"
462,20s,M,ISFP,"good_impression, mood_boost","casual, street, sports","white, black, beige, brown, blue, red"
463,40s,F,INFP,self_satisfaction,"casual, minimal, simple, street, sports","white, black, beige, brown"
464,30s,M,ISTP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, classic, suit","white, black, beige, brown"
465,10s,F,ESFP,special_event,"modern, chic, freestyle","black, blue"
466,50s,M,NONE,good_impression,casual,"white, black, beige, brown"
467,40s,M,NONE,special_event,casual,"beige, brown"
468,30s,F,NONE,good_impression,"casual, minimal, simple","white, black"
469,40s,M,INFJ,"good_impression, self_satisfaction","casual, minimal, simple","white, black, green, mint"
470,50s,M,INTJ,"good_impression, date_or_social, unique_style","minimal, simple",blue
471,50s,F,ENFJ,mood_boost,"minimal, simple","white, beige, brown, pink, coral, green, mint, yellow, orange"
472,40s,F,ISFP,"good_impression, mood_boost, self_satisfaction, special_event","casual, minimal, simple, classic, suit, romantic, lovely","white, beige, brown"
473,30s,F,ISFP,"good_impression, mood_boost","casual, minimal, simple","white, black, beige, brown, blue, red, green, mint, yellow, orange"
474,40s,F,INFP,good_impression,casual,white
475,20s,M,NONE,good_impression,"minimal, simple","white, black"
476,50s,M,ISFJ,good_impression,casual,blue
477,30s,M,ISTP,self_satisfaction,freestyle,"black, beige, brown"
478,20s,F,INFP,"good_impression, self_satisfaction, date_or_social","minimal, simple, romantic, lovely","black, blue, purple"
479,40s,M,NONE,self_satisfaction,casual,"white, black"
480,40s,M,INTJ,"good_impression, self_satisfaction","casual, street, sports","black, purple"
481,20s,M,ISTJ,self_satisfaction,casual,"white, black"
482,40s,M,NONE,"good_impression, formal_occasion, special_event","classic, suit","black, beige, brown"
483,50s,M,NONE,mood_boost,sports,"white, black, green, mint"
484,40s,F,INTP,mood_boost,"casual, romantic, lovely, freestyle","white, black, beige, brown"
485,20s,M,ISTP,"good_impression, mood_boost","classic, suit, sports","black, beige, brown, blue"
486,40s,M,NONE,"good_impression, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple","black, beige, brown"
487,50s,M,NONE,"good_impression, date_or_social",casual,"black, beige, brown"
488,30s,F,ISFJ,"mood_boost, special_event","casual, minimal, simple","white, black, beige, brown, blue, green, mint"
489,30s,M,ENFP,"good_impression, date_or_social","casual, romantic, lovely","beige, brown, pink, coral"
490,10s,F,ISTP,"good_impression, mood_boost, self_satisfaction","casual, street, vintage, freestyle","white, black, beige, brown"
491,40s,M,INFJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, street, vintage, sports, freestyle","white, black, blue"
492,30s,M,ISTP,"self_satisfaction, date_or_social","casual, minimal, simple","black, beige, brown, blue"
493,20s,M,ISTJ,"good_impression, mood_boost, special_event","casual, minimal, simple, modern, chic","white, black, beige, brown"
494,40s,M,ISFJ,special_event,casual,purple
495,20s,,INFP,"good_impression, self_satisfaction",casual,"white, black, beige, brown, pink, coral, purple"
496,50s,M,INFJ,formal_occasion,casual,blue
497,20s,M,INFP,"good_impression, date_or_social, special_event, unique_style","casual, minimal, simple, street, vintage, freestyle","white, black, beige, brown"
498,20s,M,INFP,"good_impression, mood_boost, formal_occasion, special_event","modern, chic, freestyle","white, black, beige, brown"
499,20s,M,NONE,"good_impression, mood_boost, self_satisfaction",casual,"white, black, beige, brown, blue, red, green, mint, purple, yellow, orange"
500,20s,F,ISFP,"good_impression, self_satisfaction, date_or_social","minimal, simple, freestyle","white, black, green, mint, yellow, orange"
501,10s,F,ISFP,good_impression,"minimal, simple","white, black, beige, brown"
502,10s,,INTP,good_impression,"casual, minimal, simple, vintage, freestyle","white, black, beige, brown, blue, pink, coral"
503,30s,M,ESFJ,mood_boost,"casual, minimal, simple, modern, chic","white, black, beige, brown"
504,20s,F,ISTJ,"good_impression, mood_boost","casual, minimal, simple, street, romantic, lovely","white, black, beige, brown, pink, coral, purple"
505,20s,M,ESFJ,date_or_social,casual,black
506,30s,F,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple, street, freestyle","white, beige, brown, blue, green, mint, yellow, orange"
507,40s,M,NONE,good_impression,casual,white
508,20s,F,ISTJ,"mood_boost, self_satisfaction",casual,"white, black, beige, brown"
509,40s,M,INFP,"good_impression, self_satisfaction",casual,"black, beige, brown"
510,30s,F,INFJ,"good_impression, mood_boost, self_satisfaction","minimal, simple","beige, brown"
511,50s,F,NONE,self_satisfaction,"minimal, simple","beige, brown"
512,10s,F,NONE,"good_impression, mood_boost, self_satisfaction","casual, freestyle","white, black, green, mint"
513,40s,M,ENFP,"good_impression, mood_boost","casual, street, vintage","black, beige, brown"
514,30s,F,ENTJ,"good_impression, self_satisfaction","minimal, simple, classic, suit","white, black, green, mint"
515,40s,M,ISFP,good_impression,casual,"beige, brown, pink, coral, yellow, orange"
516,20s,F,ESTJ,"self_satisfaction, date_or_social","minimal, simple, romantic, lovely","white, black, blue"
517,40s,M,NONE,"self_satisfaction, formal_occasion",casual,"black, gray"
518,50s,F,NONE,"good_impression, self_satisfaction, date_or_social, special_event","casual, street, sports, freestyle","black, green, mint"
519,40s,F,NONE,"good_impression, date_or_social","minimal, simple","white, yellow, orange"
